Id,Number,Title,Author,CreatedAt,UpdatedAt,ClosedAt,Labels,Body
1670897109,410,"""findpage"" plugin outputs `Uint8Array` as is",Omochice,04/17/2023 10:44:54 +00:00,04/19/2023 07:17:01 +00:00,04/19/2023 07:17:01 +00:00,bug,"### Version

latest (lume@v1.16.2)

### Platform

Ubuntu 20.04 (on WSL2)

### What steps will reproduce the bug?

1. Install lume
    ```console
    $ deno run -Ar https://deno.land/x/lume/init.ts
    ```
1. Add plugin
    Update `_config.ts` like below:
    ```diff
    diff --git a/_config.ts b/_config.ts
    index 53de11b..aabc28b 100644
    --- a/_config.ts
    +++ b/_config.ts
    @@ -1,5 +1,7 @@
     import lume from ""lume/mod.ts"";
    +import pagefind from ""lume/plugins/pagefind.ts"";
     
     const site = lume()
    +  .use(pagefind());
     
     export default site;
    ```
1. Do `serve` task
    ```console
    $ deno task serve
    ``` 
    


### How often does it reproduce? Is there a required condition?

The promblem will surely occur.

### What is the expected behavior?

Output will be decoded string:

```console
Task serve deno task lume -s
Task lume echo ""import 'lume/cli.ts'"" | deno run --unstable -A - ""-s""
Loading config file file:///tmp/sandbox/_config.ts



Using binary file at /tmp/sandbox/_bin/pagefind
Error: Pagefind exited with code 1


Running Pagefind v0.12.0
Running from: ""/tmp/sandbox""
Source:       ""/tmp/sandbox/_site""
Bundle Directory:  ""pagefind""

[Walking source directory]
Found 0 files matching **/*.html

[Parsing files]
Did not find a data-pagefind-body element on the site.
↳ Indexing all <body> elements on the site.

[Reading languages]
Discovered 0 languages:

[Building search indexes]
Total:
  Indexed 0 languages
  Indexed 0 pages
  Indexed 0 words
  Indexed 0 filters
  Indexed 0 sorts


Error: Pagefind wasn't able to build an index.
Most likely, the directory passed to Pagefind was empty or did not contain any html files.


    at (https://raw.githubusercontent.com/Omochice/lume/fix-pagefind-log/plugins/pagefind.ts:192:15)
    at async Events.dispatchEvent (https://raw.githubusercontent.com/Omochice/lume/fix-pagefind-log/core/events.ts:49:11)
    at async Site.build (https://raw.githubusercontent.com/Omochice/lume/fix-pagefind-log/core/site.ts:535:5)
    at async build (https://raw.githubusercontent.com/Omochice/lume/fix-pagefind-log/cli/build.ts:36:3)
    at async Command.execute (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1794:7)
    at async Command.parseCommand (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1639:14)
    at async (https://raw.githubusercontent.com/Omochice/lume/fix-pagefind-log/cli.ts:158:3)
```

### What do you see instead?

I see ""raw"" like array of number.

    ```console
    Task serve deno task lume -s
    Task lume echo ""import 'lume/cli.ts'"" | deno run --unstable -A - ""-s""
    Loading config file file:///tmp/sandbox/_config.ts



    Using binary file at /tmp/sandbox/_bin/pagefind

    Error: Pagefind exited with code 1

    10,82,117,110,110,105,110,103,32,80,97,103,101,102,105,110,100,32,118,48,46,49,50,46,48,10,82,117,110,110,105,110,103,32,102,114,111,109,58,32,34,47,116,109,112,47,115,97,110,100,98,111,120,34,10,83,111,117,114,99,101,58,32,32,32,32,32,32,32,34,47,116,109,112,47,115,97,110,100,98,111,120,47,95,115,105,116,101,34,10,66,117,110,100,108,101,32,68,105,114,101,99,116,111,114,121,58,32,32,34,112,97,103,101,102,105,110,100,34,10,10,91,87,97,108,107,105,110,103,32,115,111,117,114,99,101,32,100,105,114,101,99,116,111,114,121,93,10,70,111,117,110,100,32,48,32,102,105,108,101,115,32,109,97,116,99,104,105,110,103,32,42,42,47,42,46,104,116,109,108,10,10,91,80,97,114,115,105,110,103,32,102,105,108,101,115,93,10,68,105,100,32,110,111,116,32,102,105,110,100,32,97,32,100,97,116,97,45,112,97,103,101,102,105,110,100,45,98,111,100,121,32,101,108,101,109,101,110,116,32,111,110,32,116,104,101,32,115,105,116,101,46,10,226,134,179,32,73,110,100,101,120,105,110,103,32,97,108,108,32,60,98,111,100,121,62,32,101,108,101,109,101,110,116,115,32,111,110,32,116,104,101,32,115,105,116,101,46,10,10,91,82,101,97,100,105,110,103,32,108,97,110,103,117,97,103,101,115,93,10,68,105,115,99,111,118,101,114,101,100,32,48,32,108,97,110,103,117,97,103,101,115,58,32,10,10,91,66,117,105,108,100,105,110,103,32,115,101,97,114,99,104,32,105,110,100,101,120,101,115,93,10,84,111,116,97,108,58,32,10,32,32,73,110,100,101,120,101,100,32,48,32,108,97,110,103,117,97,103,101,115,10,32,32,73,110,100,101,120,101,100,32,48,32,112,97,103,101,115,10,32,32,73,110,100,101,120,101,100,32,48,32,119,111,114,100,115,10,32,32,73,110,100,101,120,101,100,32,48,32,102,105,108,116,101,114,115,10,32,32,73,110,100,101,120,101,100,32,48,32,115,111,114,116,115,10

    69,114,114,111,114,58,32,80,97,103,101,102,105,110,100,32,119,97,115,110,39,116,32,97,98,108,101,32,116,111,32,98,117,105,108,100,32,97,110,32,105,110,100,101,120,46,32,10,77,111,115,116,32,108,105,107,101,108,121,44,32,116,104,101,32,100,105,114,101,99,116,111,114,121,32,112,97,115,115,101,100,32,116,111,32,80,97,103,101,102,105,110,100,32,119,97,115,32,101,109,112,116,121,32,111,114,32,100,105,100,32,110,111,116,32,99,111,110,116,97,105,110,32,97,110,121,32,104,116,109,108,32,102,105,108,101,115,46,10
        at (https://deno.land/x/lume@v1.16.2/plugins/pagefind.ts:192:15)
        at async Events.dispatchEvent (https://deno.land/x/lume@v1.16.2/core/events.ts:49:11)
        at async Site.build (https://deno.land/x/lume@v1.16.2/core/site.ts:535:5)
        at async build (https://deno.land/x/lume@v1.16.2/cli/build.ts:36:3)
        at async Command.execute (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1794:7)
        at async Command.parseCommand (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1639:14)
        at async (https://deno.land/x/lume@v1.16.2/cli.ts:158:3)
    ```


### Additional information

_No response_"
1666367795,409,Import `nunjucks` with `npm:` specifier,valtlai,04/13/2023 12:55:35 +00:00,04/13/2023 18:23:42 +00:00,04/13/2023 18:23:32 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

<!-- Write a brief description of the changes introduced by this PR -->

Since Nunjucks seems to work when imported with the `npm:` specifier, ~~I’m planning to deprecate~~ I deprecated [nunjucks-deno](https://github.com/valtlai/nunjucks-deno). This PR replaces the port with the `npm:` import.

## Related Issues

None.

<!--
  Link to the issue that is fixed by this PR (if there is one)
  e.g. Fixes #1234, Addresses #1234, Related to #1234, etc.
-->

## Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [ ] Write tests. (n/a)
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1650993698,408,includes folders should be ignored automatically,oscarotero,04/02/2023 15:37:31 +00:00,11/06/2023 15:33:47 +00:00,11/06/2023 15:33:47 +00:00,enhancement,"### Enter your suggestions in details:

Example:

```ts
site.use(sass({
  includes: ""sass""
}));
```

The folder /sass should be ignored automatically without need to do `site.ignore(""sass"")`."
1650523054,407,sourceMappingURL does not work for js,kuboon,04/01/2023 15:26:03 +00:00,04/03/2023 01:21:31 +00:00,04/03/2023 01:21:31 +00:00,bug,"### Version

_No response_

### Platform

chrome & safari

### What steps will reproduce the bug?

Use sourcemap plugin with esbuild

### How often does it reproduce? Is there a required condition?

_No response_

### What is the expected behavior?

browser gets `js.map` file.

### What do you see instead?

js.map file was not loaded.

### Additional information

`/*# ~~ */` notation is for css. https://github.com/lumeland/lume/blob/6f656a17b3ddc83c7acd603d87af3fc155b1a4bb/plugins/source_maps.ts#L62

For Javascript it should be
`//#`

spec is here.
https://github.com/source-map/source-map-spec/blob/8b3e5f094d1943772725898e1104ab0dba5ddff2/source-map-rev3.md?plain=1#L219"
1649092396,406,Search plugin: support logical NOT,kwaa,03/31/2023 10:17:24 +00:00,03/31/2023 14:51:27 +00:00,03/31/2023 14:51:26 +00:00,enhancement,"### Enter your suggestions in details:

### Discussed in https://github.com/lumeland/lume/discussions/405

<div type='discussions-op-text'>

<sup>Originally posted by **kwaa** March 31, 2023</sup>
I use [my own Frontmatter format](https://fff.js.org), where [`flags: ['unlisted']`](https://fff.js.org/concepts/flags.html) means that this post is not included in the list.

So how do I accurately search for flags that contain unlisted? [The search plugin's documentation](https://lume.land/plugins/search/) doesn't seem to indicate this, or maybe it doesn't support it yet.</div>

In this discussion I proposed `flags!*=unlisted`, but the logical NOT is more general.

Example:

```
category^=A => !category^=A
category$=B => !category$=B
title*=security => !title*=security
level>2 => !level>2
```

"
1646215808,404,"'alternates' variable from multilanguage plugin is not available in nunjucks anymore ",anick3,03/29/2023 17:15:19 +00:00,04/29/2023 10:46:15 +00:00,03/30/2023 10:51:00 +00:00,bug,"### Version

v1.16.1

### Platform

Linux

### What steps will reproduce the bug?

{{ alternates | dump }}

### How often does it reproduce? Is there a required condition?

always

### What is the expected behavior?

it should dump kv pairs of language codes to pages

### What do you see instead?

nothing

### Additional information

It worked until a few days ago. I suspect this commit introduced the issue:

https://github.com/lumeland/lume/commit/d692062dc237a1fa415cb1eafd4f4fe5bbbebf95"
1640399491,403,Incorrect typing for `jsx_preact.ts`,indifferentghost,03/25/2023 06:22:15 +00:00,03/29/2023 15:33:16 +00:00,03/29/2023 15:33:16 +00:00,bug,"### Version

v1.16.0

### Platform

Linux/Firefox

### What steps will reproduce the bug?

Utilize `renderAsync` it always says it returns a string when we can clearly see that's not true.

```ts
  renderSync(content: unknown, data: Data = {}): string {
    const element = typeof content === ""function""
      ? content(data, this.helpers)
      : content;

    if (element && typeof element === ""object"") {
      element.toString = () => renderToString(element);
    }

    return element;
  }
  ```

### What is the expected behavior?

Typescript inference should be enough here.

### What do you see instead?

hard typed as a string

### Additional Details?

https://github.com/lumeland/lume/blame/master/plugins/jsx_preact.ts#L66-L76
"
1639856356,402,"Request: include .md source files in output, similar to .js sourcemaps.",nycki93,03/24/2023 18:28:11 +00:00,04/29/2023 16:59:13 +00:00,04/29/2023 16:59:13 +00:00,enhancement,"### Enter your suggestions in details:

I think it's cool how you can publish a website in a way that preserves the human-readable source, and I think it would make sense for Lume to allow a similar feature. I tried this:

```ts
const site = lume({
    src: '.',
});

site.copy(['.md']);
```

but it appears that once Lume has decided a file is being statically copied to the output, there's no way to also render it as html. Is there a workaround for this, or would it require a new config flag?"
1639649677,401,import of particular client side javascript dependency fails,max-l,03/24/2023 15:56:55 +00:00,03/31/2023 14:28:35 +00:00,03/24/2023 18:10:50 +00:00,bug,"### Version

1.16.0

### Platform

deno 1.30.3 (release, x86_64-unknown-linux-gnu) v8 10.9.194.5 typescript 4.9.4

### What steps will reproduce the bug?

When importing a package from ""deno:https://esm.sh/react-table@7.8.0""

with the following code: 

import { useExpanded, useTable } from 'npm:react-table';

I get the following error:

✘ [ERROR] No matching export in ""deno:https://esm.sh/react-table@7.8.0"" for import ""useExpanded""

    deno:file:///home/maxou/dev/site-altorf/altorf/python-lib/openprot_pipeline/site/app/SearchScreen.jsx:3:9:
      3 │ import { useExpanded, useTable } from 'npm:react-table@7.8.0';
        ╵          ~~~~~~~~~~~

The exports are defined, as shown here (in the same version, i.e. 7.8.0):  https://react-table-v7.tanstack.com/docs/examples/sub-components-lazy

This is probably an issue with the library not being packaged to Deno's (or esbuild's) taste, but I was wondering if there are 
other means to declare dependencies, where more ""dependency incantation tweaking"" is possible, I'm guessing 
import_map.json would probably be the place to do that, but I'm wondering if this map file only concerns imports for Lume's static/build time rendering, or if I can do some dependency tweaking for esbuild in there.


### How often does it reproduce? Is there a required condition?


reproduces with:
```
git clone https://github.com/max-l/react-todo/blob/main/app/app.tsx
cd react-todo
deno task lume --serve 
```



### What is the expected behavior?

proper import of module

### What do you see instead?

error message in stdout

### Additional information

_No response_"
1635636805,400,"How to use the non-minified dev environment in client side react, to get full error messages ?",max-l,03/22/2023 12:02:47 +00:00,03/29/2023 22:43:19 +00:00,03/29/2023 17:34:23 +00:00,enhancement,"
I followed this example to have client side react code in a project:  https://github.com/lumeland/react-todo

And I am getting ""minified"" react errors, that suggest using a non minified build, to get full error and warning messages.

```
Uncaught Error: Minified React error #423; visit https://reactjs.org/docs/error-decoder.html?invariant=423 for the full message or use the non-minified dev environment for full errors and additional helpful warnings.
```

I'm not sure if it's a setting in esbuild, an environement variable, linking to another react build, etc...

"
1630286707,399,Implement a way to access to the rendered content before being merged with the layouts,oscarotero,03/18/2023 11:36:50 +00:00,03/19/2023 12:05:27 +00:00,03/19/2023 12:05:27 +00:00,enhancement,"### Enter your suggestions in details:

Related: #357, #398

Idea: store the content in a variable like `renderedContent`"
1629746219,397,Question: how to setup a proxy server (in development mode),max-l,03/17/2023 18:25:43 +00:00,03/22/2023 11:31:48 +00:00,03/21/2023 14:21:50 +00:00,enhancement,"I'm developing a static site that needs to make client side rest call to another site, 
In production, the site will be served by nginx, and it will have the proper CORS header.

In dev mode, I would like the lume server to setup CORS correctly,
and I would also like to intercept calls to the dev server.


The doc shows how to create the lume server: 
 https://lume.land/docs/core/server/

I tried it (the first example), but when started, it only serves static pages,
I need it to do the same as ""deno task lume -s"", but with more configurability.

"
1629455059,396,How to write client side (javascript) code ?,max-l,03/17/2023 14:54:58 +00:00,03/17/2023 17:14:53 +00:00,03/17/2023 17:14:53 +00:00,enhancement,"
From reading about components in the doc: https://lume.land/docs/core/components/

it appears that writting client side javascript is done with components.

I wrote a component in ./_components/MyComponent.jsx  (as suggested by the doc),

and it works fine as a component, i.e. it gets rendered correctly.

However, if I add a client side handler, it doesn't get fired : 

```
<button onClick={() => {
      console.log(""!!!"")
  }}>MyButton...</button>
```

I figured I have to tell Lume that the component uses client side react.

I tried adding this import the header : 
`
import React from ""react"";
`
Hopping that Lume would ""discover"" the use of client side react.

It did not help, client side click handler doesn't work.

Perhaps there is a config to let Lume know of the react client side dependency ?

I also added this to deno.json : 

```
  ""imports"": {
    ""lume/"": ""https://deno.land/x/lume@v1.15.3/"",
    ""react/jsx-runtime"": ""https://esm.sh/react@18.2.0/jsx-runtime"",
    ""react"":  ""https://esm.sh/react@18.2.0""
  }

```

I also tried tu make use of useEffect:


``` 
import React,{useEffect} from ""react"";

export default ({}) => {
    useEffect(() => {
        console.log(res)
    },[])    
  return <button onClick={() => {
      console.log(""!!!"")
  }}>MyButton...</button>
}

```

And something is definitely wrong with my setup, because I get this:

```
Error: Error rendering the layout of this page
- page: /index.jsx
    at (https://deno.land/x/lume@v1.15.3/core/renderer.ts:162:19)

Caused by TypeError: Cannot read properties of null (reading 'useEffect')
    at n.useEffect (https://esm.sh/stable/react@18.2.0/deno/react.js:2:6284)
    at default (file:///home/maxou/dev/site-altorf/altorf/python-lib/openprot_pipeline/site/_components/button.jsx:6:5)
    | 6 |     useEffect(() => {
    | ~ | ~~~~^
    | 7 |         console.log(""..."")

    at JsxEngine.renderSync (https://deno.land/x/lume@v1.15.3/plugins/jsx.ts:76:9)
    at (https://deno.land/x/lume@v1.15.3/core/component_loader.ts:111:39)
    at Object.render (https://deno.land/x/lume@v1.15.3/core/component_loader.ts:110:32)
    at (https://deno.land/x/lume@v1.15.3/core/source.ts:542:60)
    at renderWithHooks (file:///home/maxou/.cache/deno/npm/registry.npmjs.org/react-dom/18.2.0/cjs/react-dom-server-legacy.browser.development.js:5661:16)

```"
